fips_full,rural_urban,avg_ratio
26059,rural,0.6144017755241694
26061,rural,0.4743782590813094
26063,rural,0.30982965515794403
26065,urban,1.8984667011677263
26067,urban,0.24152037480065433
26071,rural,0.3822398054589725
26073,rural,0.651498169967588
26075,urban,1.5819672419058277
26077,urban,5.416216536433326
26079,urban,0.23297036863997728
26081,urban,1.4612875728957364
26091,rural,0.7060045666848991
26093,urban,0.934042033196231
26095,rural,0.2574531270668341
26097,rural,0.1865043999333468
26099,urban,2.179482636732474
26101,rural,0.36573154389419615
26103,rural,0.8726644396966645
26105,rural,0.4561138275107964
26107,rural,0.4768082373039565
26111,urban,0.9511794201891812
26117,urban,0.3331383865562188
26121,urban,1.814687056198838
26123,rural,0.2856466885853596
26125,urban,1.5839176225110758
26127,rural,0.11570259513914694
26129,rural,0.8871499567356844
26131,rural,0.3905305583090256
26133,rural,0.14140228811456765
26137,rural,0.3739620785858422
26139,urban,0.7590123365960656
26145,urban,2.6067341820471923
26147,urban,1.5684606899619065
26149,rural,0.3293072946595792
26151,rural,0.14579089319198957
26153,rural,0.14586545219846297
26155,rural,0.9027891311084083
26157,rural,2.0278539698065514
26159,rural,0.28838413964923826
26161,urban,3.130245374111372
26163,urban,2.5332265606790414
26165,rural,0.5702681185580166
27001,rural,0.300229927561226
27003,urban,1.7945046458702243
27005,rural,0.335816521700544
27007,rural,0.6650260554064292
27011,rural,0.3775605821530311
27013,urban,0.6429681143120636
27015,rural,0.2460549637371141
27017,urban,0.376898042388004
27019,urban,0.7555184716391186
27023,rural,0.30429034813206196
27025,urban,0.8513438455667657
27029,rural,0.24324455487260913
27031,rural,0.3375584004423635
27033,rural,0.2534294799154355
27035,rural,0.504119685283396
27037,urban,0.9074384018707558
27041,rural,0.6323804049745458
27043,rural,0.3330717022038638
27049,rural,0.3322167128613827
27051,rural,0.09796969182313806
27053,urban,1.8396365505706163
27057,rural,0.7951369194094153
27059,urban,0.7479555575591592
27061,rural,0.3867425212802021
27063,rural,0.1429114111823654
27065,rural,0.23237695964609695
27067,rural,0.5721364187517577
27069,rural,0.47911334476681133
27071,rural,0.24630509160717265
27073,rural,0.5222183974744778
27075,rural,0.22769774962611175
27079,urban,0.5648709168419369
27081,rural,0.5210821368702782
27083,rural,0.29990639906300814
27085,rural,0.5004084943783927
27087,rural,0.5637978698729557
27089,rural,0.28062468751575464
27091,rural,0.33062090363172797
27093,rural,0.36605617506655114
27095,urban,0.5052002521405989
27097,rural,0.35255073280299243
27099,rural,0.32491660586197474
27101,rural,0.3140214613967375
27103,urban,1.061993529210461
27105,rural,0.4313019588751745
27107,rural,0.08886677103817818
27109,urban,0.7426487532117327
27111,rural,0.43835755499271933
27113,rural,0.5803344843237914
27115,rural,0.1783901548787869
27117,rural,0.20531816071570247
27119,urban,0.4140031029080145
27121,rural,0.31395588120682205
27123,urban,1.78978335937245
27127,rural,0.25507164445354735
27129,rural,0.27675189528407956
27131,rural,0.5558668613735425
27133,urban,0.24592637011667798
27135,rural,0.27963193517984875
27137,urban,0.5932090477728021
27139,urban,0.5187815088560843
27141,urban,0.6283364319285274
27143,rural,0.16890492382937908
27145,urban,0.5696954929797073
27147,rural,0.9488002614051938
27149,rural,0.301070877932825
27151,rural,0.31437942395348084
27153,rural,0.3733570007770276
27155,rural,0.15216162912149267
27157,urban,0.4296348722442672
27159,rural,0.3176105146133151
27161,rural,0.2225384238572207
27163,urban,1.0792382446230118
27165,rural,0.2235247069924426
27167,rural,0.5629025571980776
27169,rural,0.27091335120092264
27171,urban,0.5602989973613937
27173,rural,0.43079098726997456
28001,rural,4.216572794058353
28003,rural,1.8120809023621813
28007,rural,0.4368181085905924
28011,rural,2.514814370279895
28013,rural,0.7621210577075592
28017,rural,0.8210196061435898
28019,rural,0.6390784819560728
28021,rural,1.6667458463101774
28023,rural,0.43317332293099853
28025,rural,0.8018883915571837
28027,rural,2.372719585462583
28029,urban,0.5474259914163786
28031,rural,0.35763199331183626
28033,urban,2.446338955686285
28035,urban,1.9975238377839233
28037,rural,0.9755342725603212
28039,rural,0.41552355591608736
28041,rural,0.36117708207379046
28043,rural,0.9129328228663054
28045,urban,0.5735639333134935
28047,urban,3.595391172030578
28049,urban,3.582074299759184
28051,urban,0.3566552630932277
28059,urban,2.717433644089392
28061,rural,0.7694980714981011
28063,rural,1.1524391600352857
28065,rural,0.5676078226859848
28067,rural,0.8750450971742509
28069,rural,0.3993255790282088
28071,rural,1.813482582035864
28073,urban,4.764142682515587
28075,rural,2.4993850121159835
28077,rural,0.4503022907242974
28079,rural,0.4803444580725801
28081,rural,4.251390297416107
28083,rural,1.1489439517792612
28085,rural,0.604306698328809
28087,rural,1.5057338301918066
28089,urban,2.0744276651720712
28091,rural,1.023037164707112
28093,urban,0.7433989743134932
28095,rural,1.1869803459463002
28097,rural,0.6924933118399317
28099,rural,0.5273516667231334
28101,rural,0.4899247045799928
28103,rural,0.5468344382424009
28105,rural,0.7863655519139212
28107,rural,1.2814874759905215
28109,rural,0.9627616741855228
28111,urban,0.1742678098587495
28113,rural,1.0370498263806458
28115,rural,0.5745661571364178
28117,rural,1.5985840747542501
28119,rural,0.087594180992641
28121,urban,2.814531694482695
28123,urban,0.5735676639532528
28125,rural,0.7207224787938057
28127,urban,0.8013764889557115
28129,rural,1.0938842271075786
28131,urban,0.8832579055444452
28133,rural,0.5236393656111525
28135,rural,0.6882858942105448
28137,urban,1.012870294412542
28139,rural,0.8509895524113984
28141,rural,1.1391069035657257
28145,rural,0.8121717342735644
28147,rural,0.31277355160754977
28149,rural,4.299192404727708
28151,rural,2.588021278016953
28153,rural,0.6329756535677215
28155,rural,1.0658522962865453
28157,rural,0.43263145153011673
28159,rural,0.6401295744955731
28161,rural,0.6085940622206097
28163,urban,0.5417265678464991
29001,rural,1.8493320323519022
29005,rural,0.27619390716719944
29007,rural,0.5155246041613866
29009,rural,0.3811990641320178
29011,rural,0.48145957037127884
29013,urban,0.47065685520779
29019,urban,2.131613078672942
29021,urban,1.6484729618691114
29023,rural,2.8245669441255226
29027,urban,1.3984898815696396
29029,rural,1.3899682742839965
29031,urban,2.2288614561133717
29033,rural,0.18803544663624122
29037,urban,1.5581275389512694
29039,rural,0.34699467069788836
29047,urban,1.9189884899236915
29049,urban,0.6516089475285313
29051,urban,0.9213439105341733
29053,urban,0.844519082244461
29055,rural,0.5190298263585723
29065,rural,0.4318348580006127
29069,rural,1.9865977456687087
29071,urban,1.2585345284766785
29073,rural,0.4822519242966933
29075,rural,0.233244379240364
29077,urban,2.378299888960468
29079,rural,0.25226358056894155
29081,rural,0.20365958092689035
29083,rural,0.6650359983155315
29091,rural,0.5331680993034617
29093,rural,0.4588324357476061
29095,urban,2.1659699678321043
29097,urban,1.9020252207875066
29099,urban,1.833809529594976
29101,rural,0.5922637646264606
29105,rural,0.4622718670316638
29107,urban,0.8136654081887975
29109,rural,0.5850132125800713
29113,urban,0.420039599372039
29115,rural,0.20032356490051884
29117,rural,0.38190869086190427
29121,rural,0.3670448548701183
29123,rural,0.5472214769814161
29127,rural,0.9193837273055132
29145,urban,1.079687085571269
29147,rural,0.4024206367422011
29155,rural,0.7672064842892758
29157,rural,0.5021020483539382
29159,rural,0.6141525581564486
29161,rural,1.3726336160727113
29163,rural,0.2682700468569024
29165,urban,2.2056658940085767
29167,urban,0.48414289189417836
29171,rural,0.40200277930468314
29175,rural,1.963466464341473
29177,urban,0.315414150330916
29181,rural,0.4096177660801494
29183,urban,1.4743136105655106
29185,rural,0.2472837199544638
29186,rural,0.3110141563963334
29187,rural,1.3846235542616179
29189,urban,1.544555798023146
29195,rural,0.5634919018435497
29199,rural,0.512320415854527
29201,rural,1.418038699614145
29207,rural,0.40019853394422283
29211,rural,0.25360176902066883
29213,rural,1.3324529393927906
29215,rural,0.5333435269600943
29217,rural,0.8297471092847234
29221,rural,0.40961877710388117
30001,rural,0.20004365270132163
30003,rural,0.35219489953830313
30007,urban,0.4641951956786909
30009,urban,0.3787611643456351
30011,rural,0.5043434022332278
30013,urban,0.7832626890710805
30015,rural,0.5499594187853496
30017,rural,0.436768665868304
30019,rural,0.3837428446028076
30021,rural,0.33039146699422683
30023,rural,0.6270726984962396
30025,rural,0.24861947651447852
30027,rural,0.2389900700425444
30029,rural,0.7783399727766019
30031,urban,0.41333071482413336
30033,rural,0.7782065289224962
30035,rural,0.16355306419578383
30039,rural,0.741964356456379
30041,rural,0.5342402410950426
30047,rural,0.2698253268112837
30049,urban,0.8752803077398374
30051,rural,0.2613948842597417
30053,rural,0.20787514744633082
30055,rural,0.6973822191766046
30057,rural,0.23372219677757294
30059,rural,0.37048233941203207
30061,urban,0.5083061414637012
30063,urban,0.9526524574944467
30067,rural,0.28275036056954556
30071,rural,0.20177927723332795
30073,rural,0.3421218025481317
30077,rural,0.181416328208822
30079,rural,0.6542363019706954
30081,rural,0.36135191766129676
30083,rural,0.34247577246658034
30085,rural,0.3019881134773638
30087,rural,0.5215484443034467
30089,rural,0.4120984926421237
30091,rural,0.4235544717801563
30093,rural,1.2530669851487677
30095,urban,0.3752977456742791
30099,rural,0.330115491487049
30101,rural,0.29586235617996004
30105,rural,0.13112541247949064
30107,rural,0.447322660231146
30111,urban,1.2745603957555645
31001,rural,0.7566023707703757
31003,rural,0.23504605852146548
31011,rural,0.2713498092692512
31013,rural,0.34863987109889605
31015,rural,0.17818211833928904
31017,rural,0.14747676006710797
31019,rural,1.4247007517266654
31021,rural,0.09437001855182431
31023,rural,0.2763086636936353
31029,rural,0.18021691102422882
31031,rural,0.28839566991507987
31033,rural,0.3859361888407256
31037,rural,0.13594406689328636
31041,rural,0.17187539136033364
31045,rural,0.27718177853862624
31047,rural,0.20211835604076897
31053,rural,0.5845957691477821
31055,urban,1.5050627665893366
31057,rural,0.23701331121530486
31059,rural,0.37083545146313124
31061,rural,0.05973949819742228
31065,rural,0.3332583287672584
31067,rural,0.277205934909409
31069,rural,0.4513290852747531
31079,urban,1.3257317594504179
31081,rural,0.3380379855763227
31083,rural,0.13644136706960097
31089,rural,0.28659350514421844
31093,urban,0.10954282393041556
31095,rural,0.2603090098837428
31097,rural,0.16534810817859663
31099,rural,0.17786855160508006
31101,rural,0.1783959534593968
31105,rural,0.18482299089286763
31107,rural,0.479331981899947
31109,urban,1.402008071285691
31119,rural,1.0757935104341514
31121,urban,0.18731587850334228
31123,rural,0.1409794372793171
31125,rural,0.5870808460301917
31127,rural,0.14953684667829056
31129,rural,0.2885921490871534
31131,rural,0.15766487725723605
31135,rural,0.26222144846981765
31137,rural,0.3738144443218401
31139,rural,0.27030974298184257
31141,rural,0.39691215165170424
31143,rural,0.18663065588093797
31145,rural,0.23953770798360652
31147,rural,0.3680009280316166
31149,rural,0.36613724796117325
31151,rural,0.17433513155013428
31153,urban,1.080411984165972
31155,urban,0.2463566985214754
31157,rural,1.2357535361720335
31159,urban,0.2012412558003879
31161,rural,0.4776396854952386
31169,rural,0.18350699760723144
31173,rural,0.24475916815836202
31175,rural,0.16332407548750782
31177,urban,0.11801194797307937
31179,rural,0.2478528992294377
31181,rural,0.09768616339634834
31185,rural,0.39340129341057395
32001,rural,0.5632829222015063
32003,urban,3.1071428534025687
32005,rural,0.5292532853853185
32007,rural,0.8829273258281995
32013,rural,0.6392451222734433
32015,rural,0.28588343157459123
32017,rural,0.527616012657353
32019,urban,0.37564180563984606
32021,rural,0.6490064041039337
32027,rural,0.3456991023174709
32031,urban,2.550929578371082
33001,rural,1.012649672845366
33003,rural,0.28546759803212857
33005,rural,0.5843391961437303
33007,rural,0.22872435769220917
33009,rural,0.6167536807960823
33011,urban,0.9297014334270247
33013,rural,0.8444210055376838
33015,urban,1.5812536182484014
33017,urban,0.7270730216566701
33019,rural,0.20643068527877756
34001,urban,3.383558590132966
34003,urban,2.2549494760615234
34005,urban,2.999802849386974
34007,urban,2.51397156445749
34009,urban,2.2210276926007038
34011,urban,1.7049768574232254
34013,urban,4.306765877679589
34017,urban,3.0393750515516156
34021,urban,3.61512599290874
34023,urban,2.8270894171554932
34025,urban,2.408223845960435
34027,urban,2.4256208141755913
34029,urban,2.869146511287076
34031,urban,3.2555827032807194
34033,urban,3.2735269267077
34035,urban,2.1528424830084263
34037,urban,4.940239600094266
34039,urban,2.6859422754828355
34041,urban,3.124345052431284
35001,urban,2.4515732120817875
35005,rural,1.6686019581379352
35006,rural,0.5785348841981504
35009,rural,0.7966087376981918
35015,rural,0.9925082432580691
35017,rural,0.6280933665022841
35019,rural,0.21053414175414717
35025,rural,1.0374637771360162
35027,rural,0.5087667663267565
35028,rural,0.408769439800038
35029,rural,0.7881764938102995
35031,rural,1.0938501430076921
35035,rural,1.6518114723117385
35037,rural,0.18804068906017815
35039,rural,0.6383548977715303
35041,rural,0.2375086663994256
35043,urban,0.9435551460304408
35045,urban,1.188954185268004
35047,rural,1.2924658000165252
35049,urban,1.1111128571126156
35051,rural,0.1756539392969898
35053,rural,0.2758399804821371
35055,rural,0.3437923723145627
35059,rural,0.3489270939551374
36001,urban,1.57908690604988
36003,rural,0.8175244281242455
36005,urban,1.2904533045863564
36007,urban,0.8475717140944733
36009,rural,0.7413354494257888
36011,rural,1.100470062767752
36013,rural,0.6697441190509862
36015,urban,1.1780007175426437
36017,rural,0.6255989936021712
36019,rural,1.156411914407407
36021,rural,0.8797013987359422
36023,rural,0.8604357533927284
36025,rural,0.48828822540193
36027,urban,1.1847721723154303
36029,urban,1.25832254808286
36031,rural,0.25294091282551073
36033,rural,0.6211499406442138
36035,rural,0.7441971115058441
36037,rural,0.7199648203105652
36043,urban,0.3310282288899886
36045,urban,0.42796662444751465
36047,urban,1.7253508849735657
36049,rural,0.5369743547719145
36051,urban,0.48559816276795004
36053,urban,0.6302257923956429
36055,urban,1.377356292362602
36057,rural,0.8407497652137319
36059,urban,2.7478006600292715
36061,urban,1.6429636741068911
36063,urban,1.0049985329219673
36065,urban,1.5649080538584903
36067,urban,1.686378035187562
36069,urban,0.918520089179531
36071,urban,2.584912603578843
36073,urban,0.5593247548513579
36075,urban,0.7082825217236717
36077,rural,0.5384521469100636
36079,urban,1.2026187051830761
36081,urban,1.5144444628402722
36083,urban,0.7530354133449705
36085,urban,2.094659008573964
36087,urban,2.8405505472681223
36089,rural,0.39406752347298885
36091,urban,1.218089623606923
36093,urban,1.747703572166485
36095,urban,0.2237793757189398
36097,rural,0.7735913204967643
36101,rural,0.7338518752995318
36103,urban,2.60209772702284
36105,rural,1.3260376107379108
36109,urban,0.4835415930793383
36111,urban,2.4184248061266533
36113,urban,1.1278744317823908
36117,urban,1.2979107467580158
36119,urban,1.8481293031022916
36123,rural,0.9310284712010096
37001,urban,1.043958571337313
37005,rural,0.24013723357877853
37007,urban,0.5657433395192681
37009,rural,0.44936284859277065
37011,rural,0.9905564525768348
37013,rural,0.92433793954205
37015,rural,0.2584122441245446
37017,rural,0.8842644493445407
37019,urban,1.286819160430307
37021,urban,1.7140924111818565
37023,urban,1.4834000095349764
37025,urban,2.0403293433452006
37027,urban,0.9985806443092542
37031,rural,0.7198413770215167
37035,urban,1.826723404619927
37037,urban,0.49505557003104206
37039,rural,0.530604146838429
37041,rural,0.621502601250864
37045,rural,2.0898055677052163
37047,rural,1.2705635963563011
37049,rural,1.0713902020570922
37051,urban,3.0294635261592653
37055,rural,0.23398641154934213
37057,urban,1.0809991785431077
37059,urban,0.9344082039133752
37061,rural,1.0280228248419205
37063,urban,2.0571442866588074
37065,urban,1.108985006735129
37067,urban,1.608104462416586
37071,urban,1.918959512856215
37077,rural,1.1605504757096372
37081,urban,2.9371604080753433
37083,rural,1.2779559196594563
37085,rural,1.1287158336261203
37087,rural,1.2862040856506922
37089,urban,0.8738626041159515
37091,rural,1.0652474479779621
37093,urban,0.700016368543846
37097,urban,2.0136600881926694
37099,rural,1.0893476075684807
37101,urban,1.5659178462892922
37105,rural,2.2954742175566194
37107,rural,1.1034660490695247
37109,urban,1.2871160668289927
37113,rural,0.45624654977511686
37117,rural,2.3955100722805014
37119,urban,1.9965380453108137
37121,rural,0.3187307179780225
37123,rural,0.4941945026221732
37125,urban,1.6277811488453886
37127,urban,3.444052938666506
37129,urban,1.3163787579554758
37133,urban,1.607577446926119
37135,urban,1.0916274948761229
37139,rural,1.2435066498530256
37141,urban,0.5095148126255695
37145,urban,1.248539911622348
37147,urban,25.203930208104772
37149,rural,0.8360757355680695
37151,urban,1.6055930968279917
37155,rural,1.5302965752932673
37157,urban,1.133643526039529
37159,urban,1.6333602028645593
37161,rural,1.793304827719723
37163,rural,0.9008140635498469
37165,rural,1.1587329543546983
37167,rural,1.592335435024869
37169,urban,0.5745270936467898
37171,rural,0.7792405310427869
37173,rural,0.3785023288554733
37175,rural,0.5153708230447283
37179,urban,1.5433091773928962
37181,rural,1.3934507260780284
37183,urban,1.8495941024978642
37187,rural,0.6084625451789877
37189,rural,0.7891600558187395
37191,urban,9.893880758594715
37193,rural,1.2782881518094495
37195,rural,1.9542172991823097
38001,rural,0.2319565667749249
38003,rural,0.4107061497814598
38009,rural,0.26371426884572624
38011,rural,0.3593484939803306
38015,urban,0.8490541026465269
38017,urban,1.950951655149079
38019,rural,0.3181086533053933
38021,rural,0.26991586648863597
38023,rural,0.5074721526431192
38029,rural,0.13055860826825985
38031,rural,0.24224356943166145
38035,urban,1.381598543088091
38037,rural,0.3848243346415924
38039,rural,0.3447572144564749
38051,rural,0.37134270770997463
38053,rural,0.35715936769004963
38055,rural,0.44968809540990945
38057,rural,0.1561095718708919
38059,urban,3.8961271898281185
38061,rural,0.12137618538653505
38063,rural,0.6740225830881943
38067,rural,0.3674419000388855
38069,rural,0.3476799240051599
38071,rural,0.502433532493045
38073,rural,0.43627585126637003
38079,rural,0.19385804193057837
38089,rural,0.5181155504444444
38093,rural,0.7664485508722688
38095,rural,0.3934199205973555
38097,rural,0.2909043790762808
38099,rural,0.22887576594893017
38101,urban,0.4396012684415355
38103,rural,0.6437006168164462
38105,rural,0.3410222573263701
39001,rural,0.3789028722311796
39003,urban,1.9314997695202798
39005,rural,0.5386045667257233
39007,urban,1.283184819960074
39009,rural,0.47682731541345574
39011,rural,0.4171884929332748
39013,urban,1.1536123068223454
39015,urban,2.6983426996609667
39017,urban,1.9115346995432712
39021,rural,0.9083999054912357
39023,urban,1.7064148808577542
39025,urban,2.024423545451114
39027,rural,0.5941123321219192
39029,rural,1.2466883482304987
39031,rural,1.3209413492070365
39033,rural,0.4368681684357771
39035,urban,1.9054184129645466
39037,rural,0.5641635210250125
39039,rural,0.4795375029618449
39041,urban,1.0439402200169368
39043,urban,0.9334051621026059
39045,urban,1.207048229767243
39047,rural,0.3645014196168191
39049,urban,2.295367715248152
39051,urban,0.3021927108731369
39053,rural,0.7587016576788086
39055,urban,1.4870322988825648
39057,urban,1.7607057803568558
39059,rural,1.324368158244605
39061,urban,2.3425297374438747
39063,rural,0.5309579334882208
39065,rural,0.19842884558344026
39067,rural,0.19349854260300994
39069,rural,0.3404993888284201
39071,rural,0.5797033968146481
39073,urban,0.5202535776418892
39075,rural,0.4833447314854009
39077,rural,0.5332330211580361
39079,rural,0.4019792411725899
39081,urban,0.8466377922206455
39083,rural,0.5815549638623388
39085,urban,1.6450697506201037
39087,urban,0.19547376873999112
39089,urban,2.8891141026103577
39091,rural,0.3234067881537225
39093,urban,2.250342492036292
39095,urban,2.811969504895982
39097,urban,0.5681067863014928
39099,urban,3.249213378205686
39101,rural,0.9830933647900879
39103,urban,0.8402530179690881
39107,rural,0.5045006096082819
39109,urban,1.2847874576382665
39113,urban,2.599874082247786
39117,urban,0.19035097065814535
39119,rural,1.1541146465545498
39123,urban,0.14210815317920594
39125,rural,0.17805559601674417
39129,urban,0.6666175604783672
39131,rural,0.8127417410911294
39133,urban,1.6997769146517108
39139,urban,0.8713583401784722
39141,rural,1.3191315024682075
39143,rural,0.7538566367878148
39145,rural,0.7206615108574568
39147,rural,1.1755691025700572
39149,rural,0.6432290982582387
39151,urban,2.637804115295041
39153,urban,2.2175017371326717
39155,urban,2.476278584206977
39157,rural,0.6319392618303934
39159,urban,0.4423288262723709
39161,rural,1.173577694945101
39165,urban,1.339650037106242
39167,rural,0.7716599481513229
39169,rural,0.6039339262774266
39171,rural,0.5827438028146161
39173,urban,0.441555916779975
39175,rural,0.2748533858697964
40001,rural,0.7911892749277529
40005,rural,0.824671538293507
40007,rural,0.3497893377462562
40009,rural,0.9233274238633221
40011,rural,0.359484555655205
40013,rural,5.637387423453802
40015,rural,0.6639069563305073
40017,urban,1.9742857527586946
40019,rural,0.9325732747540861
40021,rural,1.1886041078718004
40023,rural,0.8624483292313435
40027,urban,3.4670371569286322
40029,rural,0.6060307501470317
40031,urban,1.3916187363480301
40035,rural,1.055505106035337
40037,urban,1.2313856713027813
40039,rural,0.7292778662157107
40043,rural,0.7400525111183012
40045,rural,0.5486960430664516
40047,urban,2.9503360702765598
40049,rural,0.4226067362838418
40051,urban,0.5016271935831922
40055,rural,0.8283672144622931
40059,rural,0.45222978915428336
40061,rural,0.8654568036000713
40063,rural,0.8216470651624291
40065,rural,0.8170345685133459
40067,rural,0.12130540271509638
40069,rural,0.6274716706720056
40071,rural,1.628955743274301
40073,rural,0.663423940824451
40075,rural,0.6841958248042418
40079,rural,0.4817128424071856
40081,urban,0.9710503087571654
40083,urban,0.5274645883434029
40085,rural,0.4772541859313222
40087,urban,0.484844872294829
40089,rural,0.76018774171849
40093,rural,0.29050778263283605
40095,rural,0.5420845512432358
40099,rural,0.6097405785648125
40101,rural,4.424502934746945
40103,rural,0.8414239220504168
40105,rural,0.5120275596793129
40107,rural,0.243989993914763
40109,urban,2.0636102147359785
40111,urban,0.8351161245440791
40113,urban,1.0938471626322221
40115,rural,1.215403281339696
40117,urban,0.32960365226671606
40119,rural,0.8598192751331833
40121,rural,1.2190997312665373
40123,rural,1.2067971863795584
40125,rural,2.4833722552442743
40127,rural,0.9885636907448173
40131,urban,1.574126936713569
40133,rural,0.7335397368524015
40135,urban,0.6885839352736103
40137,rural,1.3559135195600107
40139,rural,0.5406779770173179
40143,urban,2.4826203752115825
40145,urban,0.9774497607737267
40147,rural,1.0847985412206322
40149,rural,0.3686042911571987
40151,rural,0.3451367980583229
40153,rural,1.2554693894313664
41003,urban,0.9412650274965217
41005,urban,0.9352303299694036
41007,rural,0.320050221616894
41011,rural,0.6966103048250722
41013,urban,0.30311241807819483
41015,rural,0.1558528439992586
41017,urban,1.3067606764751523
41019,rural,0.7135336241538857
41023,rural,0.1983609366723687
41025,rural,0.2755842168175682
41029,urban,1.314465956518243
41031,urban,0.46684312183440396
41033,urban,1.497550299950397
41035,rural,0.9045735617161448
41037,rural,0.346737682228745
41039,urban,1.0443855189924118
41041,rural,0.29167227986637656
41043,urban,0.41908848917755054
41045,rural,0.5804896837407888
41047,urban,0.8831623335987485
41049,rural,0.141926962630165
41051,urban,1.6658912153943126
41053,urban,0.16245532213778308
41057,rural,0.3212579023474034
41059,rural,0.33614813974343555
41061,rural,0.2633048629938871
41063,rural,0.2893176333735158
41065,rural,0.43536327444241607
41067,urban,1.0181651797606488
41071,urban,0.7372475647972307
42001,urban,0.6357459005307007
42003,urban,2.6950612108084115
42005,urban,0.7973500803691297
42007,urban,2.3258367621250673
42009,rural,1.5952798677168503
42011,urban,1.3336060072882083
42013,urban,1.0153314478739033
42015,rural,0.8920589278031436
42017,urban,2.3405634820400807
42019,urban,1.5252266265410899
42021,urban,2.282158479402379
42025,urban,2.5400053107499962
42027,urban,1.2074088264637843
42029,urban,3.075720736106192
42031,rural,1.3837930384993
42033,rural,0.6008420683933648
42035,rural,1.1011749272125888
42037,rural,2.168515348014826
42039,rural,0.4850584313940047
42041,urban,2.626902293730654
42043,urban,1.8520468944376904
42045,urban,3.334446588707466
42047,rural,0.5287099487230593
42049,urban,2.6949359588719606
42051,urban,0.8068607881072405
42055,urban,1.4537792142808452
42057,rural,0.3888833558030936
42059,rural,0.45530136249500097
42061,rural,0.6190108170469343
42063,rural,0.8980197755706099
42065,rural,0.41183005165006764
42069,urban,2.8607807662974714
42071,urban,1.7783745110199312
42073,urban,0.5372274860674733
42075,urban,1.0513542802647744
42077,urban,2.3125583224520754
42079,urban,2.8996126586422446
42081,urban,0.9495029204473037
42085,rural,1.122560287577559
42087,rural,1.1151629874456623
42089,rural,2.6214271243393132
42091,urban,2.328412040100582
42093,rural,3.190604961269125
42095,urban,1.8694530718126736
42097,rural,2.011773690016274
42101,urban,2.8199629083406643
42105,rural,0.2814774972761281
42107,rural,2.040689084568588
42111,rural,0.587892023333345
42115,rural,0.4291658272691663
42117,rural,0.7323601894274475
42119,rural,1.042067386226183
42121,rural,1.227126189050678
42123,rural,0.5687061860039085
42125,urban,1.1762251991702997
42127,rural,0.7064254329133179
42129,urban,1.825672125400743
42133,urban,1.0502531942727216
44003,urban,1.2379497161751203
44005,urban,1.1906451122328572
44007,urban,1.7064796415322991
44009,urban,0.9168973444745762
45001,rural,0.21875045099685558
45003,urban,3.718570145738436
45005,rural,0.25091415801121525
45007,urban,1.6004189541857734
45013,urban,1.7426134006936032
45015,urban,1.0862138007168136
45019,urban,2.2518786536885713
45021,rural,1.072355143481903
45023,urban,1.4256359478974694
45025,rural,1.8340084670848718
45027,rural,1.4178332648031944
45029,rural,3.0354104432533577
45031,urban,2.989628319708797
45033,rural,1.5619511963079902
45035,urban,4.7093560639773155
45037,urban,0.2799324219222719
45039,urban,0.0039274363796014
45041,urban,3.3851600709020255
45043,rural,1.3554662473320387
45045,urban,2.135990582496013
45047,rural,1.3239509563406733
45049,rural,0.5954168916796253
45051,urban,3.0145186284705687
45053,urban,2.1319916703624266
45055,urban,1.4125130188870627
45057,urban,4.193536929233537
45059,urban,0.9195851695724759
45063,urban,2.2557031032540396
45067,rural,2.823059086684417
45071,rural,0.904695913426244
45073,rural,1.3907368089090018
45075,rural,1.482203992300859
45077,urban,0.9293072719596239
45079,urban,1.7756199436793374
45083,urban,1.9147928502846019
45085,urban,1.4617839982221539
45087,urban,0.5386088661010026
45089,rural,0.6669543513503801
45091,urban,2.3739847950249535
46005,rural,0.6197079322258118
46007,rural,0.5325376408813958
46009,rural,0.30897998235050783
46011,rural,0.41873205077734754
46013,rural,0.587387334742046
46015,rural,0.45759074081655415
46023,rural,0.39901006945443823
46027,rural,0.185572423413285
46029,rural,0.44253283353675704
46033,urban,0.4528091931233157
46035,rural,0.5800645319587062
46037,rural,0.22558720889694026
46039,rural,0.2964193624036816
46043,rural,0.27344137047952877
46045,rural,0.5396016864687533
46047,rural,0.5593865253393875
46049,rural,0.28214599716754424
46051,rural,0.30289204975376893
46053,rural,0.4942713990485232
46055,rural,0.7333377088207873
46059,rural,0.39306155177896007
46065,rural,0.6130675932431654
46067,rural,0.5372935778161954
46073,rural,0.4139528165007757
46077,rural,0.17375168638687258
46079,rural,0.3560126633577765
46081,rural,0.47511354342127615
46083,urban,0.9820118364411738
46091,rural,0.3144318712569743
46093,urban,0.6706786874104274
46099,urban,1.5158713092502287
46101,rural,0.28939100556539216
46103,urban,1.1446586127352096
46107,rural,0.5894899940921473
46109,rural,0.29583118130370795
46115,rural,0.2702290854313688
46123,rural,0.730951176795763
46125,urban,0.4815282032820116
46127,urban,0.7999854393985714
46129,rural,0.2521078030868152
46135,rural,0.608698426424706
47001,urban,1.0519821187271328
47003,rural,1.56194536187439
47005,rural,0.5018970650611131
47007,rural,0.4574657113554276
47009,urban,1.3991030892584273
47011,urban,4.719844629365404
47013,urban,1.5756413394513158
47015,urban,2.3900107941432913
47017,rural,1.8850596539747724
47019,urban,2.857293692634804
47021,urban,0.9987217551348844
47025,rural,0.944858863175756
47027,rural,0.9397229911844248
47029,rural,2.4418622955187463
47031,rural,2.1207390081747697
47035,rural,1.3735608643255417
47037,urban,3.126562036631728
